timestamp,ship_name,ship_latitude,ship_longitude,destination_latitude,destination_longitude
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6427283087035,37.679693256581444,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6426963345871,37.68015503435585,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.642664360470704,37.68061681213025,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64263238635431,37.68107858990466,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64260041223791,37.68154036767906,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.642568438121515,37.68200214545347,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64253646400512,37.68246392322787,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64250448988872,37.682925701002276,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.642472515772326,37.68338747877668,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64244054165593,37.683849256551085,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64240856753953,37.68431103432549,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64237659342314,37.684772812099894,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64234461930674,37.6852345898743,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.642312645190344,37.6856963676487,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64228067107395,37.68615814542311,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64224869695755,37.68661992319751,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.642216722841155,37.687081700971916,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64218474872476,37.68754347874632,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64215277460836,37.688005256520725,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.642120800491966,37.68846703429513,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64208882637557,37.688928812069534,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.642056852259174,37.68939058984394,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64202487814278,37.68985236761834,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64199290402638,37.69031414539275,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641960929909985,37.69077592316715,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64192895579359,37.69123770094156,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64189698167719,37.69169947871596,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641865007560796,37.692161256490365,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6418330334444,37.69262303426477,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641801059328,37.693084812039174,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64176908521161,37.69354658981358,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64173711109521,37.69400836758798,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641705136978814,37.69447014536239,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64167316286242,37.69493192313679,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64164118874602,37.6953937009112,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641609214629625,37.6958554786856,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64157724051323,37.696317256460006,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64154526639683,37.69677903423441,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641513292280436,37.697240812008815,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64148131816404,37.69770258978322,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64144934404764,37.698164367557624,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64141736993125,37.69862614533203,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64138539581485,37.69908792310643,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641353421698454,37.69954970088084,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64132144758206,37.70001147865524,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64128947346566,37.700473256429646,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641257499349265,37.70093503420405,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64122552523287,37.701396811978455,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64119355111647,37.70185858975286,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64116157700008,37.702320367527264,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64112960288368,37.70278214530167,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641097628767284,37.70324392307607,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64106565465089,37.70370570085048,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64103368053449,37.70416747862488,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.641001706418095,37.704629256399286,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6409697323017,37.70509103417369,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6409377581853,37.705552811948095,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640905784068906,37.7060145897225,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64087380995251,37.706476367496904,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64084183583611,37.70693814527131,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64080986171972,37.70739992304571,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64077788760332,37.70786170082012,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640745913486924,37.70832347859452,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64071393937053,37.70878525636893,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64068196525413,37.70924703414333,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640649991137735,37.709708811917736,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64061801702134,37.71017058969214,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64058604290494,37.710632367466545,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640554068788546,37.71109414524095,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64052209467215,37.711555923015354,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640490120555754,37.71201770078976,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64045814643936,37.71247947856416,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64042617232296,37.71294125633857,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640394198206565,37.71340303411297,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64036222409017,37.713864811887376,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64033024997377,37.71432658966178,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640298275857376,37.714788367436185,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64026630174098,37.71525014521059,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64023432762458,37.715711922984994,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64020235350819,37.7161737007594,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64017037939179,37.7166354785338,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640138405275394,37.71709725630821,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640106431159,37.71755903408261,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6400744570426,37.718020811857016,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.640042482926205,37.71848258963142,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.64001050880981,37.718944367405825,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63997853469341,37.71940614518023,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639946560577016,37.719867922954634,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63991458646062,37.72032970072904,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63988261234422,37.72079147850344,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63985063822783,37.72125325627785,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63981866411143,37.72171503405225,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639786689995034,37.72217681182666,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63975471587864,37.72263858960106,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63972274176224,37.723100367375466,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639690767645845,37.72356214514987,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63965879352945,37.724023922924275,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63962681941305,37.72448570069868,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639594845296656,37.724947478473084,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63956287118026,37.72540925624749,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639530897063864,37.72587103402189,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63949892294747,37.7263328117963,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63946694883107,37.7267945895707,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639434974714675,37.727256367345106,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63940300059828,37.72771814511951,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63937102648188,37.728179922893915,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639339052365486,37.72864170066832,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63930707824909,37.729103478442724,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63927510413269,37.72956525621713,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6392431300163,37.73002703399153,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.6392111558999,37.73048881176594,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639179181783504,37.73095058954034,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63914720766711,37.731412367314746,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63911523355071,37.73187414508915,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.639083259434315,37.732335922863555,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63905128531792,37.73279770063796,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63901931120152,37.733259478412364,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638987337085126,37.73372125618677,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63895536296873,37.73418303396117,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638923388852334,37.73464481173558,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63889141473594,37.73510658950998,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63885944061954,37.73556836728439,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638827466503145,37.73603014505879,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63879549238675,37.736491922833196,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63876351827035,37.7369537006076,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638731544153956,37.737415478382005,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63869957003756,37.73787725615641,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63866759592116,37.738339033930814,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63863562180477,37.73880081170522,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63860364768837,37.73926258947962,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638571673571974,37.73972436725403,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63853969945558,37.74018614502843,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63850772533918,37.740647922802836,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638475751222785,37.74110970057724,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63844377710639,37.741571478351645,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638411802989985,37.74203325612605,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63837982887359,37.742495033900454,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638347854757185,37.74295681167486,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63831588064079,37.74341858944926,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638283906524386,37.74388036722367,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63825193240799,37.74434214499807,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638219958291586,37.744803922772476,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63818798417519,37.74526570054688,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638156010058786,37.745727478321285,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63812403594239,37.74618925609569,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.638092061825986,37.746651033870094,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63806008770959,37.7471128116445,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63802811359319,37.7475745894189,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63799613947679,37.74803636719331,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63796416536039,37.74849814496771,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63793219124398,37.74895992274212,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63790021712759,37.74942170051652,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637868243011184,37.749883478290926,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63783626889479,37.75034525606533,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637804294778384,37.750807033839735,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63777232066199,37.75126881161414,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637740346545584,37.75173058938854,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63770837242919,37.75219236716295,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637676398312784,37.75265414493735,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63764442419639,37.75311592271176,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637612450079985,37.75357770048616,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63758047596359,37.754039478260566,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637548501847185,37.75450125603497,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63751652773079,37.754963033809375,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637484553614385,37.75542481158378,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63745257949799,37.755886589358184,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637420605381585,37.75634836713259,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63738863126519,37.75681014490699,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637356657148786,37.7572719226814,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63732468303238,37.7577337004558,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637292708915986,37.758195478230206,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63726073479958,37.75865725600461,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637228760683186,37.759119033779015,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63719678656678,37.75958081155342,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.637164812450386,37.760042589327824,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63713283833398,37.76050436710223,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63710086421759,37.76096614487663,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63706889010118,37.76142792265104,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63703691598479,37.76188970042544,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63700494186838,37.76235147819985,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63697296775199,37.76281325597425,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636940993635584,37.763275033748656,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63690901951919,37.76373681152306,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636877045402784,37.764198589297465,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63684507128639,37.76466036707187,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636813097169984,37.76512214484627,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63678112305358,37.76558392262068,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636749148937184,37.76604570039508,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63671717482078,37.76650747816949,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636685200704385,37.76696925594389,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63665322658798,37.767431033718296,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636621252471585,37.7678928114927,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63658927835518,37.768354589267105,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636557304238785,37.76881636704151,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63652533012238,37.769278144815914,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636493356005985,37.76973992259032,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63646138188958,37.77020170036472,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636429407773186,37.77066347813913,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63639743365678,37.77112525591353,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636365459540386,37.771587033687936,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63633348542398,37.77204881146234,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636301511307586,37.772510589236745,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63626953719118,37.77297236701115,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636237563074786,37.773434144785554,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63620558895838,37.77389592255996,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63617361484198,37.77435770033436,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63614164072558,37.77481947810877,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63610966660918,37.77528125588317,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63607769249278,37.77574303365758,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63604571837638,37.77620481143198,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.636013744259984,37.776666589206386,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63598177014358,37.77712836698079,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.635949796027184,37.777590144755195,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63591782191078,37.7780519225296,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.635885847794384,37.778513700304,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63585387367798,37.77897547807841,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.635821899561584,37.77943725585281,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63578992544518,37.77989903362722,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.635757951328785,37.78036081140162,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63572597721238,37.780822589176026,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.635694003095985,37.78128436695043,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63566202897958,37.781746144724835,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63563005486318,37.78220792249924,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63559808074678,37.782669700273644,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63556610663038,37.78313147804805,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63553413251398,37.78359325582245,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63550215839758,37.78405503359686,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63547018428118,37.78451681137126,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63543821016478,37.784978589145666,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63540623604838,37.78544036692007,44.626849,37.909026
2024-06-04 14:40:41,Ship2_test_trajectory1,44.63537426193198,37.785902144694475,44.626849,37.909026
